ISBN,title,summary,language,country,num_page,cover,publisher,publication_date,authors,genres
9780374299260,Lush Life,"""Price is the greatest writer of dialogue; living or dead; this country has ever produced. Wry; profane; hilarious; and tragic; sometimes in a single line; Lush Life is his masterwork. I doubt anyone will write a novel this good for a long; long time."" — Dennis Lehane""So; what do you do?"" Whenever people asked him; Eric Cash used to have a dozen answers. Artist; actor; screenwriter�But now he's thirty-five years old and he's still living on the Lower East Side; still in the restaurant business; still serving the people he wanted to be. What does Eric do? He manages. Not like Ike Marcus. Ike was young; good-looking; people liked him. Ask him what he did; he wouldn't say tending bar. He was going places--until two street kids stepped up to him and Eric one night and pulled a gun. At least; that's Eric's version.In Lush Life; Richard Price tears the shiny veneer off the 'new' New York to show us the hidden cracks; the underground networks of control and violence beneath the glamour. Lush Life is an X-ray of the street in the age of no broken windows and ""quality of life"" squads; from a writer whose ""tough; gritty brand of social realism…reads like a movie in prose."" �Michiko Kakutani; The New York Times.",English,USA,464,https://images.gr-assets.com/books/1316137153l/1862313.jpg,Crossley,1970-02-01,Richard Price,Fiction|Mystery|New York|Mystery|Crime|Novels
9780671673680,While My Pretty One Sleeps,THE DEAD WOMAN WORE RED... Gossip columnist Ethel Lambston knew everything about everybody who was somebody---so there were more than enough suspects in her murder. But for Neeve Kearny; owner of an expensive Madison Avenue boutique; the killing of one of her best customers had eerie echoes of another death that occurred many years earlier---the murder of her own mother. Suddenly; Neeve is plunged into the mystery of Ethel Lambston's murder; following a trail that leads from the glittering pleasure palaces of New York's rich and beautiful to the Mafia underworld. In the tradition of Mary Higgins Clark's staggering bestsellers; Neeve Kearny is a woman determined to find the truth; caught in a swirl of money and romance---and stalked by a killer who's closer than she could ever dream...,English,UK,318,https://images.gr-assets.com/books/1421102605l/571555.jpg,Simon and Schuster,2002-01-02,Mary Higgins Clark,Mystery|Fiction|Suspense|Thriller|Mystery Thriller|Thriller
9781590388130,The Wednesday Letters,The surprise New York Times bestseller; from an author who delivers “American storytelling at its best.”The story of marriage; family; and forgiveness that has become not just a bestseller but an instant classic.Their story begins with one letter on their wedding night; a letter from the groom; promising to write his bride every week—for as long they both shall live.Thirty-nine years later; Jack and Laurel Cooper die in each other's arms. And when their grown children return to the family B&B to arrange the funeral; they discover thousands of letters.The letters they read tell of surprising joys and sorrows. They also hint at a shocking family secret—and ultimately force the children to confront a life-changing moment of truth . . .,English,UK,280,https://images.gr-assets.com/books/1348795996l/1316382.jpg,Simon and Schuster,2012-08-09,Jason F. Wright,Fiction|Romance|Adult Fiction|Womens Fiction|Chick Lit
9780385533420,Solar,Michael Beard is a Nobel prize–winning physicist whose best work is behind him; and whose fifth marriage is crumbling. However; an invitation to travel to New Mexico offers him a chance for him to extricate himself from his marital problems; reinvigorate his career; and save the world from environmental disaster. Can a man who has made a mess of his life clean up the messes of humanity?Michael Beard is a Nobel prize–winning physicist whose best work is behind him. Trading on his reputation; he speaks for enormous fees; lends his name to the letterheads of renowned scientific institutions; and half-heartedly heads a government-backed initiative tackling global warming. While he coasts along in his professional life; Michael’s personal life is another matter entirely. His fifth marriage is crumbling under the weight of his infidelities. But this time the tables are turned: His wife is having an affair; and Michael realizes he is still in love with her. When Michael’s personal and professional lives begin to intersect in unexpected ways; an opportunity presents itself in the guise of an invitation to travel to New Mexico. Here is a chance for him to extricate himself from his marital problems; reinvigorate his career; and very possibly save the world from environmental disaster. Can a man who has made a mess of his life clean up the messes of humanity? A complex novel that brilliantly traces the arc of one man’s ambitions and self-deceptions; Solar is a startling; witty; and stylish new work from one of the world’s great writers.,English,USA,287,https://images.gr-assets.com/books/1320510358l/7140754.jpg,Simon and Schuster,1970-02-01,Ian McEwan,Fiction|Contemporary|Literary Fiction|European Literature|British Literature
9781559702030,Auschwitz: A Doctor's Eyewitness Account,"When the Nazis invaded Hungary in 1944; they sent virtually the entire Jewish population to Auschwitz. A Jew and a medical doctor; the prisoner Dr. Miklos Nyiszli was spared death for a grimmer fate: to perform ""scientific research"" on his fellow inmates under the supervision of the man who became known as the infamous ""Angel of Death"" - Dr. Josef Mengele. Nyiszli was named Mengele's personal research pathologist. In that capactity he also served as physician to the Sonderkommando; the Jewish prisoners who worked exclusively in the crematoriums and were routinely executed after four months. Miraculously; Nyiszli survived to give this horrifying and sobering account.",English,UK,222,https://images.gr-assets.com/books/1356698317l/315578.jpg,Hachette,2010-05-05,Miklós Nyiszli|Tibère Kremer|Bruno Bettelheim|Richard Seaver,History|Nonfiction|World War II|Holocaust|War|World War II|Autobiography|Memoir|War
9780061689380,Don't Breathe a Word,On a soft summer night in Vermont; 12-year-old Lisa went into the woods behind her house and never came out again. Before she disappeared; she told her little brother; Sam; about a door that led to a magical place where she would meet the King of the Fairies and become his queen.Fifteen years later; Phoebe is in love with Sam; a practical; sensible man who doesn't fear the dark and doesn't have bad dreams - who; in fact; helps Phoebe ignore her own. But suddenly the couple is faced with a series of eerie; unexplained occurrences that challenge Sam's hardheaded; realistic view of the world. As they question their reality; a terrible promise Sam made years ago is revealed - a promise that could destroy them all.,English,USA,447,https://images.gr-assets.com/books/1442378324l/9581507.jpg,Macmillan,2002-01-02,Jennifer  McMahon,Mystery|Fiction|Fantasy|Horror|Thriller|Fantasy|Paranormal|Suspense|Adult Fiction
9780765309420,The Android's Dream,A human diplomat kills his alien counterpart. Earth is on the verge of war with a vastly superior alien race. A lone man races against time and a host of enemies to find the one object that can save our planet and our people from alien enslavement...A sheep.That's right; a sheep. And if you think that's the most surprising thing about this book; wait until you read Chapter One. Welcome to The Android's Dream.For Harry Creek; it's quickly becoming a nightmare. All he wants is to do his uncomplicated mid-level diplomatic job with Earth's State Department. But his past training and skills get him tapped to save the planet--and to protect pet store owner Robin Baker; whose own past holds the key to the whereabouts of that lost sheep. Doing both will take him from lava-strewn battlefields to alien halls of power. All in a day's work. Maybe it's time for a raise.Throw in two-timing freelance mercenaries; political lobbyists with megalomaniac tendencies; aliens on a religious quest; and an artificial intelligence with unusual backstory; and you've got more than just your usual science fiction adventure story. You've got The Android's Dream.,English,USA,396,https://images.gr-assets.com/books/1441762412l/7081.jpg,Crossley,2010-05-05,John Scalzi,Science Fiction|Fiction|Humor|Audiobook
9780312593320,A Secret Kept,This stunning novel from Tatiana de Rosnay; author of the acclaimed New York Times bestseller Sarah's Key; plumbs the depths of complex family relationships and the power of a past secret to change everything in the present. It all began with a simple seaside vacation; a brother and sister recapturing their childhood. Antoine Rey thought he had the perfect surprise for his sister Mélanie's birthday: a weekend by the sea at Noirmoutier Island; where the pair spent many happy childhood summers playing on the beach. It had been too long; Antoine thought; since they'd returned to the island - over thirty years; since their mother died and the family holidays ceased. But the island's haunting beauty triggers more than happy memories; it reminds Mélanie of something unexpected and deeply disturbing about their last island summer. When; on the drive home to Paris; she finally summons the courage to reveal what she knows to Antoine; her emotions overcome her and she loses control of the car. Recovering from the accident in a nearby hospital; Mélanie tries to recall what caused her to crash. Antoine encounters an unexpected ally: sexy; streetwise Angèle; a mortician who will teach him new meanings for the words life; love and death. Suddenly; however; the past comes swinging back at both siblings; burdened with a dark truth about their mother; Clarisse. Trapped in the wake of a shocking family secret shrouded by taboo; Antoine must confront his past and also his troubled relationships with his own children. How well does he really know his mother; his children; even himself? Suddenly fragile on all fronts as a son; a husband; a brother and a father; Antoine Rey will learn the truth about his family and himself the hard way. By turns thrilling; seductive and destructive; with a lingering effect that is bittersweet and redeeming; A Secret Kept is the story of a modern family; the invisible ties that hold it together; and the impact it has throughout life.,English,USA,303,https://images.gr-assets.com/books/1442696422l/7963208.jpg,Random House,2002-01-02,Tatiana de Rosnay,Fiction|Historical|Historical Fiction|Cultural|France|Mystery|Adult Fiction|Contemporary
9780618083600,Gorillas in the Mist,One of the most important books ever written about our connection to the natural world; Gorillas in the Mist is the riveting account of Dian Fossey's thirteen years in a remote African rain forest with the greatest of the great apes. Fossey's extraordinary efforts to ensure the future of the rain forest and its remaining mountain gorillas are captured in her own words and in candid photographs of this fascinating endangered species. As only she could; Fossey combined her personal adventure story with groundbreaking scientific reporting in an unforgettable portrait of one of our closest primate relatives. Although Fossey's work ended tragically in her murder; Gorillas in the Mist remains an invaluable testament to one of the longest-running field studies of primates and reveals her undying passion for her subject.,English,USA,326,https://images.gr-assets.com/books/1423173187l/232577.jpg,Penguin,1988-01-01,Dian Fossey,Nonfiction|Science|Animals|Cultural|Africa|Biography|Autobiography|Memoir|Environment|Nature|Anthropology|Science|Biology|Science|Natural History
9780375727440,Hateship; Friendship; Courtship; Loveship; Marriage: Stories,In the her tenth collection (the title story of which is the basis for the new film Hateship Loveship); Alice Munro achieves new heights; creating narratives that loop and swerve like memory; and conjuring up characters as thorny and contradictory as people we know ourselves.A tough-minded housekeeper jettisons the habits of a lifetime because of a teenager’s practical joke. A college student visiting her brassy; unconventional aunt stumbles on an astonishing secret and its meaning in her own life. An incorrigible philanderer responds with unexpected grace to his wife’s nursing-home romance. Hateship; Friendship; Courtship; Loveship; Marriage is Munro at her best; tirelessly observant; serenely free of illusion; deeply and gloriously humane.,English,USA,323,https://images.gr-assets.com/books/1494106094l/111126.jpg,Hachette,1988-01-01,Alice Munro,Short Stories|Fiction|Cultural|Canada
9780470484230,Twilight and Philosophy: Vampires; Vegetarians; and the Pursuit of Immortality,"The first look at the philosophy behind Stephenie Meyer's bestselling Twilight series Bella and Edward; and their family and friends; have faced countless dangers and philosophical dilemmas in Stephenie Meyer's Twilight novels. This book is the first to explore them; drawing on the wisdom of philosophical heavyweights to answer essential questions such as: What do the struggles of ""vegetarian"" vampires who control their biological urge for human blood say about free will? Are vampires morally absolved if they kill only animals and not people? From a feminist perspective; is Edward a romantic hero or is he just a stalker? Is Jacob ""better"" for Bella than Edward? As absorbing as the Meyer novels themselves; Twilight and Philosophy: Gives you a new perspective on Twilight characters; storylines; and themesHelps you gain fresh insights into the Twilight novels and moviesFeatures an irresistible combination of vampires; romance; and philosophy Twilight and Philosophy is a must-have companion for every Twilight fan; whether you're new to the series or have followed it since the beginning.",English,USA,259,https://images.gr-assets.com/books/1348132058l/6441654.jpg,Hachette,2010-05-05,Rebecca Housel|J. Jeremy Wisnewski|William Irwin,Philosophy|Nonfiction|Paranormal|Vampires
9781931514800,Kare Kano: His and Her Circumstances; Vol. 1,"Straight As; athlete and overall ""Ms. Popularity;"" Yukino; is the perfect student. Or at least that""s how she appears to the outside world. But when the curtains are drawn; a lazy young egomaniac lurks who will do anything and everything to be the top student in her school. Yukino finds her resolve put to the test as after years as the Idol of her class a threat emerges in the MORE perfect Soiichiro. A good-natured; studious and athletic boy he is her equal in every way but one ;that behind the act is a genuine heart driven to succeed. Yukino is desperate to regain her status anyway she can; but through embarrassing flub-ups at every turn; Soiichiro remains untouched even as they find respect for one another; and maybe; after all the dust has cleared; something more.",English,USA,192,https://images.gr-assets.com/books/1386925098l/287380.jpg,Crossley,1970-02-01,Masami Tsuda|Darcy Lockman|Jack Niida,Sequential Art|Manga|Romance|Sequential Art|Graphic Novels|Sequential Art|Comics|Young Adult
9780393081500,Heft,Former academic Arthur Opp weighs 550 pounds and hasn't left his rambling Brooklyn home in a decade. Twenty miles away; in Yonkers; seventeen-year-old Kel Keller navigates life as the poor kid in a rich school and pins his hopes on what seems like a promising baseball career—if he can untangle himself from his family drama. The link between this unlikely pair is Kel’s mother; Charlene; a former student of Arthur’s. After nearly two decades of silence; it is Charlene’s unexpected phone call to Arthur—a plea for help—that jostles them into action. Through Arthur and Kel’s own quirky and lovable voices; Heft tells the winning story of two improbable heroes whose sudden connection transforms both their lives. Like Elizabeth McCracken’s The Giant’s House; Heft is a novel about love and family found in the most unexpected places.,English,UK,352,https://images.gr-assets.com/books/1327958826l/11381910.jpg,Hachette,2002-01-02,Liz Moore,Fiction|Contemporary|Audiobook
9780752858650,The Scarlatti Inheritance,In Washington; word is received that an elite member of the Nazi High Command is willing to defect and divulge information that will shorten the war. But his defection entails the release of the ultra-top-secret file on the Scarlatti Inheritance - a file whose contents will destroy many of the Western world's greatest and most illustrious reputations if they are made known...THE SCARLATTI INHERITANCE is a spellbinding story of international terror and intrigue; greed and cunning; suspense and murder.,English,USA,381,https://images.gr-assets.com/books/1168273131l/31266.jpg,Harper Collins,2002-01-02,Robert Ludlum,Fiction|Thriller|Mystery|Spy Thriller|Espionage|Suspense
9780062102420,How Will You Measure Your Life?,"In 2010 world-renowned innovation expert Clayton M. Christensen gave a powerful speech to the Harvard Business School's graduating class. Drawing upon his business research; he offered a series of guidelines for finding meaning and happiness in life. He used examples from his own experiences to explain how high achievers can all too often fall into traps that lead to unhappiness.The speech was memorable not only because it was deeply revealing but also because it came at a time of intense personal reflection: Christensen had just overcome the same type of cancer that had taken his father's life. As Christensen struggled with the disease; the question ""How do you measure your life?"" became more urgent and poignant; and he began to share his insights more widely with family; friends; and students.In this groundbreaking book; Christensen puts forth a series of questions: How can I be sure that I'll find satisfaction in my career? How can I be sure that my personal relationships become enduring sources of happiness? How can I avoid compromising my integrity—and stay out of jail? Using lessons from some of the world's greatest businesses; he provides incredible insights into these challenging questions.How Will You Measure Your Life? is full of inspiration and wisdom; and will help students; midcareer professionals; and parents alike forge their own paths to fulfillment.",English,USA,240,https://images.gr-assets.com/books/1328046792l/13425570.jpg,Simon and Schuster,1970-02-01,Clayton M. Christensen|James Allworth|Karen Dillon,Nonfiction|Business|Self Help|Psychology|Self Help|Personal Development|Philosophy
9780345526660,Great North Road,In Newcastle-upon-Tyne; AD 2142; Detective Sidney Hurst attends a brutal murder scene. The victim is one of the wealthy North family clones �but none have been reported missing. And the crime’s most disturbing aspect is how the victim was killed. Twenty years ago; a North clone billionaire and his household were horrifically murdered in exactly the same manner; on the tropical planet of St Libra. But if the murderer is still at large; was Angela Tramelo wrongly convicted? Tough and confident; she never waivered under interrogation �claiming she alone survived an alien attack. But there is no animal life on St Libra. Investigating this alien threat becomes the Human Defence Agency’s top priority. The bio-fuel flowing from St Libra is the lifeblood of Earth’s economy and must be secured. So a vast expedition is mounted via the Newcastle gateway; and teams of engineers; support personnel and xenobiologists are dispatched to the planet. Along with their technical advisor; grudgingly released from prison; Angela Tramelo. But the expedition is cut off; deep within St Libra’s rainforests. Then the murders begin. Someone or something is picking off the team one by one. Angela insists it’s the alien; but her new colleagues aren’t so sure. Maybe she did see an alien; or maybe she has other reasons for being on St Libra ...This is a stunning standalone adventure; by a writer at the height of his powers.,English,USA,1100,https://images.gr-assets.com/books/1348309266l/16039818.jpg,Penguin,2012-08-09,Peter F. Hamilton,Science Fiction|Fiction|Mystery|Space|Space Opera
9781594201510,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,"First introduced in ""Freakonomics;"" here is the full story of Sudhir Venkatesh; the sociology grad student who infiltrated one of Chicago's most notorious gangs  The story of the young sociologist who studied a Chicago crack-dealing gang from the inside captured the world's attention when it was first described in ""Freakonomics."" ""Gang Leader for a Day"" is the fascinating full story of how Sudhir Venkatesh managed to gain entrance into the gang; what he learned; and how his method revolutionized the academic establishment.  When Venkatesh walked into an abandoned building in one of Chicago's most notorious housing projects; he was looking for people to take a multiple-choice survey on urban poverty. A first-year grad student hoping to impress his professors with his boldness; he never imagined that as a result of the assignment he would befriend a gang leader named JT and spend the better part of a decade inside the projects under JT's protection; documenting what he saw there.  Over the next seven years; Venkatesh got to know the neighborhood dealers; crackheads; squatters; prostitutes; pimps; activists; cops; organizers; and officials. From his privileged position of unprecedented access; he observed JT and the rest of the gang as they operated their crack-selling business; conducted PR within their community; and rose up or fell within the ranks of the gang's complex organizational structure.  In Hollywood-speak; ""Gang Leader for a Day"" is ""The Wire"" meets Harvard University. It's a brazen; page turning; and fundamentally honest view into the morally ambiguous; highly intricate; often corrupt struggle to survive in what is tantamount to an urban war zone. It is also the story of a complicated friendship between Sudhir and JT-two young and ambitious men a universe apart. ",English,USA,302,https://images.gr-assets.com/books/1347568042l/1491906.jpg,Random House,1988-01-01,Sudhir Venkatesh,Nonfiction|Sociology|Autobiography|Memoir|Economics|Mystery|Crime
9781400078970,Rubicon: The Last Years of the Roman Republic,In 49 B.C.; the seven hundred fifth year since the founding of Rome; Julius Caesar crossed a small border river called the Rubicon and plunged Rome into cataclysmic civil war. Tom Holland’s enthralling account tells the story of Caesar’s generation; witness to the twilight of the Republic and its bloody transformation into an empire. From Cicero; Spartacus; and Brutus; to Cleopatra; Virgil; and Augustus; here are some of the most legendary figures in history brought thrillingly to life. Combining verve and freshness with scrupulous scholarship; Rubicon is not only an engrossing history of this pivotal era but a uniquely resonant portrait of a great civilization in all its extremes of self-sacrifice and rivalry; decadence and catastrophe; intrigue; war; and world-shaking ambition.,English,USA,464,https://images.gr-assets.com/books/1320470983l/91017.jpg,Simon and Schuster,2010-05-05,Tom Holland,History|Nonfiction|History|Ancient History
9783426619150,Riptide,One violent night shatters Lauren Biltmore’s life. As an anchorwoman; she's accustomed to reporting the news rather than being the lead story. She escapes the spotlight by fleeing to her brother's home in the Cayman Islands. Haunted by nightmares; all she wants is a distraction from reality.Distraction arrives via sexy screenwriter; Noah Reynolds. His take-me-to-bed looks mask a past ripe with scandal. He knows he should stay away from Lauren; especially when the worst night of her life unlocks his writer's block and while he's dealing with a stalker of his own; but ethics are his weakness.Attraction sizzles beneath Caribbean sunshine. As their relationship grows; Noah's stalker intensifies her torment. Lauren wonders if her paranoia is justified or a carryover from her past. What's real? What's imagined? Tentative trust is tested as their love is swept up against a riptide of deceit; murder; and revenge.Available in all ebook formats via Bookstrand.com; Amazon.com and BarnesandNoble.com (in September 2012).,English,USA,329,https://images.gr-assets.com/books/1345977395l/15849310.jpg,Hachette,1988-01-01,Amber Lea Easton,Romance|Romance|Romantic Suspense|Romance|Contemporary Romance|Thriller|Contemporary|Suspense
9781591843120,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality, How the world's leading innovators push their ideas to fruition again and again   Edison famously said that genius is 1 percent inspiration; 99 percent perspiration. Ideas for new businesses; solutions to the world's problems; and artistic breakthroughs are common; but great execution is rare.  According to Scott Belsky; the capacity to make ideas happen can be developed by anyone willing to develop their organizational habits and leadership capability. That's why he founded Behance; a company that helps creative people and teams across industries develop these skills.  Belsky has spent six years studying the habits of creative people and teams that are especially productive-the ones who make their ideas happen time and time again. After interviewing hundreds of successful creatives; he has compiled their most powerful-and often counterintuitive-practices; such as: •Generate ideas in moderation and kill ideas liberally  •Prioritize through nagging  •Encourage fighting within your team  While many of us obsess about discovering great new ideas; Belsky shows why it's better to develop the capacity to make ideas happen-a capacity that endures over time.,English,USA,256,https://images.gr-assets.com/books/1347876337l/7696135.jpg,Harper Collins,2010-05-05,Scott Belsky,Business|Nonfiction|Productivity|Design|Leadership|Self Help
9780061977960,Reamde,Four decades ago; Richard Forthrast; the black sheep of an Iowa family; fled to a wild and lonely mountainous corner of British Columbia to avoid the draft. Smuggling backpack loads of high-grade marijuana across the border into Northern Idaho; he quickly amassed an enormous and illegal fortune. With plenty of time and money to burn; he became addicted to an online fantasy game in which opposing factions battle for power and treasure in a vast cyber realm. Like many serious gamers; he began routinely purchasing virtual gold pieces and other desirables from Chinese gold farmers—young professional players in Asia who accumulated virtual weapons and armor to sell to busy American and European buyers.For Richard; the game was the perfect opportunity to launder his aging hundred dollar bills and begin his own high-tech start up—a venture that has morphed into a Fortune 500 computer gaming group; Corporation 9592; with its own super successful online role-playing game; T’Rain. But the line between fantasy and reality becomes dangerously blurred when a young gold farmer accidently triggers a virtual war for dominance—and Richard is caught at the center.In this edgy; 21st century tale; Neal Stephenson; one of the most ambitious and prophetic writers of our time; returns to the terrain of his cyberpunk masterpieces Snow Crash and Cryptonomicon; leading readers through the looking glass and into the dark heart of imagination.,English,UK,1044,https://images.gr-assets.com/books/1305993115l/10552338.jpg,Random House,2012-08-09,Neal Stephenson,Fiction|Science Fiction|Thriller
9780143035700,In the Miso Soup,It is just before New Year's. Frank; an overweight American tourist; has hired Kenji to take him on a guided tour of Tokyo's sleazy nightlife on three successive evenings. But Frank's behavior is so strange that Kenji begins to entertain a horrible suspicion: that his new client is in fact the serial killer currently terrorizing the city. It isn't until later; however; that Kenji learns exactly how much he has to fear and how irrevocably his encounter with this great white whale of an American will change his life.,English,USA,224,https://images.gr-assets.com/books/1309282509l/17810.jpg,Penguin,1988-01-01,Ryū Murakami|Ralph McCarthy,Fiction|Horror|Cultural|Japan|Asian Literature|Japanese Literature|Thriller|Mystery|Crime
9780553418290,The Fold,Joyce never used to care that much about how she looked; but that was before she met JFK—John Ford Kang; the most gorgeous guy in school. And it doesn’t help that she’s constantly being compared to her beautiful older sister; Helen. Then her rich plastic-surgery-addict aunt offers Joyce a gift to “fix�a part of herself she’d never realized needed fixing—her eyes. Joyce has heard of the fold surgery—a common procedure meant to make Asian women’s eyes seem “prettier�and more “American”—but she’s not sure she wants to go through with it. Her friend Gina can’t believe she isn’t thrilled. After all; the plastic surgeon has shown Joyce that her new eyes will make her look just like Helen—but is that necessarily a good thing? Printz Award–winning author An Na has created a surprisingly funny and thought-provoking look at notions of beauty; who sets the standards and how they affect us all. Joyce’s decision is sure to spark heated discussions about the beauty myths readers confront in their own lives.,English,USA,280,https://images.gr-assets.com/books/1347781884l/1800712.jpg,Crossley,1970-02-01,An Na,Young Adult|Realistic Fiction|Contemporary|Fiction|Cultural|Young Adult|Teen
9780679457140,The Cobra Event,"The Cobra Event is a petrifying; fictional account of a very real threat: biological terrorism.Seventeen-year-old Kate Moran wakes one morning to the beginnings of a head cold but shrugs it off and goes to school anyway. By her midmorning art class; Kate's runny nose gives way to violent seizures and a hideous scene of self-cannibalization. She dies soon after. When a homeless man meets a similarly gruesome  and mystifying  fate; the Centers for Disease Control in Atlanta sends pathologist Alice Austen to investigate. What she uncovers is the work of a killer; a man who calls himself Archimedes and is intent on spreading his deadly Cobra virus throughout New York City. A silent crisis erupts; with Austen and a secret FBI forensic team rushing to expose the terrorist.Even more frightening than Preston's story about the fictitious Cobra virus; however; is the truth that lies beneath it. As the author writes in his introduction; ""The nonfiction roots of this book run deep.... My sources include eyewitnesses who have seen a variety of biological-weapons installations in different countries; and people who have developed and tested strategic bioweapons."" In fact; the only reason The Cobra Event was not written as nonfiction is that none of Preston's sources would go on record.Woven throughout the novel are sections of straight nonfiction reporting that reveal the terrifying truth about the development of biological weapons and the clandestine operations of Russia and Iraq. Three years of research and more than 100 interviewswithhigh-level sources in the FBI; the U.S. military; and the scientific community went into The Cobra Event. The result is sure to shock you. ",English,UK,404,https://images.gr-assets.com/books/1388251409l/376613.jpg,Penguin,2012-08-09,Richard   Preston,Fiction|Thriller|Science Fiction|Suspense
9781401224680,Superman: Earth One; Volume 1,Forget everything you know about The Man of Steel and brace yourself for a staggering new take on the world's most popular Super Hero.Best-selling; Hugo Award-winning writer J. Michael Straczynski (Thor; Babylon 5) and red-hot rising star artist Shane Davis (Green Lantern; Superman/Batman) team up for this exciting launch of the Earth One graphic novel series. Set in an all-new continuity re-imagining DC's top heroes; Earth One is a new wave of original; stand-alone graphic novels produced by the top writers and artists in the industry. The groundbreaking new line rockets into effect right here with the Super Hero who started it all �Superman!What would happen if the origin of The Man of Tomorrow were introduced today for the very first time? Return to Smallville and experience the journey of Earth's favorite adopted son as he grows from boy to Superman like you've never seen before!,English,USA,134,https://images.gr-assets.com/books/1320538241l/7657484.jpg,Penguin,2012-08-09,J. Michael Straczynski|Shane Davis|Sandra Hope|Barbara Ciardo|Rob Leigh,Sequential Art|Graphic Novels|Sequential Art|Comics|Superheroes|Dc Comics|Dc Comics|Superman|Comics|Comic Book
9780316154700,Let's Explore Diabetes with Owls,"A guy walks into a bar car and...From here the story could take many turns. When this guy is David Sedaris; the possibilities are endless; but the result is always the same: he will both delight you with twists of humor and intelligence and leave you deeply moved. Sedaris remembers his father's dinnertime attire (shirtsleeves and underpants); his first colonoscopy (remarkably pleasant); and the time he considered buying the skeleton of a murdered Pygmy. With Let's Explore Diabetes with Owls; David Sedaris shows once again why his work has been called ""hilarious; elegant; and surprisingly moving"" (Washington Post).",English,USA,275,https://images.gr-assets.com/books/1359704028l/15790837.jpg,Hachette,2002-01-02,David Sedaris,Humor|Nonfiction|Writing|Essays|Autobiography|Memoir|Short Stories|Audiobook
9780670026560,Give and Take: A Revolutionary Approach to Success,Give and Take highlights what effective networking; collaboration; influence; negotiation; and leadership skills have in common.For generations; we have focused on the individual drivers of success: passion; hard work; talent; and luck. But today; success is increasingly dependent on how we interact with others. It turns out that at work; most people operate as either takers; matchers; or givers. Whereas takers strive to get as much as possible from others and matchers aim to trade evenly; givers are the rare breed of people who contribute to others without expecting anything in return. Using his own pioneering research as Wharton's youngest tenured professor; Grant shows that these styles have a surprising impact on success. Although some givers get exploited and burn out; the rest achieve extraordinary results across a wide range of industries. Combining cutting-edge evidence with captivating stories; this landmark book shows how one of America's best networkers developed his connections; why the creative genius behind one of the most popular shows in television history toiled for years in anonymity; how a basketball executive responsible for multiple draft busts transformed his franchise into a winner; and how we could have anticipated Enron's demise four years before the company collapsed - without ever looking at a single number. Praised by bestselling authors such as Dan Pink; Tony Hsieh; Dan Ariely; Susan Cain; Dan Gilbert; Gretchen Rubin; Bob Sutton; David Allen; Robert Cialdini; and Seth Godin-as well as senior leaders from Google; McKinsey; Merck; Estee Lauder; Nike; and NASA - Give and Take highlights what effective networking; collaboration; influence; negotiation; and leadership skills have in common. This landmark book opens up an approach to success that has the power to transform not just individuals and groups; but entire organizations and communities.,English,USA,320,https://images.gr-assets.com/books/1356136579l/16158498.jpg,Macmillan,1988-01-01,Adam M. Grant,Business|Nonfiction|Psychology|Self Help|Leadership|Self Help|Personal Development
9781401900120,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,“When you were born; you cried while the world rejoiced. Live your life in such a way that when you die; the world cries while you rejoice.��Ancient Sanskrit sayingDoes the gem of wisdom quoted above strike a chord deep within you? Do you feel that life is slipping by so fast that you just might never get the chance to live with the meaning; happiness and joy you know you deserve? If so; then this very special book by leadership guru Robin S. Sharma; the author whose Monk Who Sold His Ferrari series has transformed the lives of thousands; will be the guiding light that leads you to a brilliant new way of living. In this easy-to-read yet wisdom-rich manual; Robin S. Sharma offers 101 simple solutions to life’s most complex problems; ranging from a little-known method for beating stress and worry to a powerful way to enjoy the journey while you create a legacy that lasts. Other lessons include “Honor Your Past;�“Start Your Day Well;�“See Troubles as Blessings�and “Discover Your Calling.�If you are finally ready to move beyond a life spent chasing success to one of deep significance; this is the ideal book for you.,English,UK,224,https://images.gr-assets.com/books/1173447069l/289029.jpg,Crossley,2010-05-05,Robin S. Sharma,Self Help|Nonfiction|Philosophy
9781565547060,See You at the Top,"""Congratulations on your fascinating book. I have learned much from reading it and; of course; feel its strong motivational quality. It is unusual and different and is bound to do a lot for any person who reads and applies its principles.""-Norman Vincent PealeFor more than three decades; Zig Ziglar; one of the great motivators of our age; traveled the world; encouraging; uplifting; and inspiring audiences. His groundbreaking best seller; See You at the Top; remains an authentic American classic. Its basic premise-that you can get everything you want in life if you help enough other people get what they want-has guided generations of readers to personal success.This revised and updated twenty-fifth anniversary edition stresses the importance of honesty; loyalty; faith; integrity; and strong personal character. See You at the Top emphasizes the value of a healthy self-image and shows how to build it. Setting personal goals is an essential part of any program for success. This important book tells you how to set-and achieve-those goals and provides step-by-step instructions on how to change the way you think about yourself and your surroundings.See You at the Top is widely used by corporations large and small; schools; government agencies; correctional institutions; and sales organizations-wherever motivation and self-improvement are considered major priorities. It has been translated into more than a dozen languages; including French and Spanish; and has sold more than one million hardcover copies. It is also available from Pelican as a CD; mp3; and audiocassette.",English,UK,384,https://images.gr-assets.com/books/1348628729l/161415.jpg,Random House,2002-01-02,Zig Ziglar|Al Mayton,Business|Self Help|Nonfiction|Self Help|Personal Development
